step_id,case_id,step_name,step_status,performed_by,started_at,completed_at,notes,evidence_reference
CSE-05-CASE-0049-STP-4,CSE-05-CASE-0049,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-11T14:57:00Z,2026-08-11T15:09:00Z,Completed analysis for step 4,HASH-SHA256-494
CSE-05-CASE-0049-STP-5,CSE-05-CASE-0049,Forensic Step 5: Memory Dump,Completed,ANON-02,2026-08-11T15:02:00Z,2026-08-11T15:17:00Z,Completed analysis for step 5,HASH-SHA256-495
CSE-05-CASE-0050-STP-1,CSE-05-CASE-0050,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-14T03:36:00Z,2026-08-14T03:39:00Z,Completed analysis for step 1,HASH-SHA256-501
CSE-05-CASE-0050-STP-2,CSE-05-CASE-0050,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-14T03:41:00Z,2026-08-14T03:47:00Z,Completed analysis for step 2,HASH-SHA256-502
CSE-05-CASE-0050-STP-3,CSE-05-CASE-0050,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-14T03:46:00Z,2026-08-14T03:55:00Z,Completed analysis for step 3,HASH-SHA256-503
CSE-05-CASE-0050-STP-4,CSE-05-CASE-0050,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-14T03:51:00Z,2026-08-14T04:03:00Z,Completed analysis for step 4,HASH-SHA256-504
CSE-05-CASE-0050-STP-5,CSE-05-CASE-0050,Forensic Step 5: Memory Dump,Completed,ANON-03,2026-08-14T03:56:00Z,2026-08-14T04:11:00Z,Completed analysis for step 5,HASH-SHA256-505
CSE-05-CASE-0051-STP-1,CSE-05-CASE-0051,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-07T06:00:00Z,2026-08-07T06:03:00Z,Completed analysis for step 1,HASH-SHA256-511
CSE-05-CASE-0051-STP-2,CSE-05-CASE-0051,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-07T06:05:00Z,2026-08-07T06:11:00Z,Completed analysis for step 2,HASH-SHA256-512
CSE-05-CASE-0051-STP-3,CSE-05-CASE-0051,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-07T06:10:00Z,2026-08-07T06:19:00Z,Completed analysis for step 3,HASH-SHA256-513
CSE-05-CASE-0051-STP-4,CSE-05-CASE-0051,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-07T06:15:00Z,2026-08-07T06:27:00Z,Completed analysis for step 4,HASH-SHA256-514
CSE-05-CASE-0051-STP-5,CSE-05-CASE-0051,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-07T06:20:00Z,2026-08-07T06:35:00Z,Completed analysis for step 5,HASH-SHA256-515
CSE-05-CASE-0052-STP-1,CSE-05-CASE-0052,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-05T18:14:00Z,2026-08-05T18:17:00Z,Completed analysis for step 1,HASH-SHA256-521
CSE-05-CASE-0052-STP-2,CSE-05-CASE-0052,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-05T18:19:00Z,2026-08-05T18:25:00Z,Completed analysis for step 2,HASH-SHA256-522
CSE-05-CASE-0052-STP-3,CSE-05-CASE-0052,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-05T18:24:00Z,2026-08-05T18:33:00Z,Completed analysis for step 3,HASH-SHA256-523
CSE-05-CASE-0052-STP-4,CSE-05-CASE-0052,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-05T18:29:00Z,2026-08-05T18:41:00Z,Completed analysis for step 4,HASH-SHA256-524
CSE-05-CASE-0052-STP-5,CSE-05-CASE-0052,Forensic Step 5: Memory Dump,Completed,ANON-01,2026-08-05T18:34:00Z,2026-08-05T18:49:00Z,Completed analysis for step 5,HASH-SHA256-525
CSE-05-CASE-0053-STP-1,CSE-05-CASE-0053,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-06T00:32:00Z,2026-08-06T00:35:00Z,Completed analysis for step 1,HASH-SHA256-531
CSE-05-CASE-0053-STP-2,CSE-05-CASE-0053,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-06T00:37:00Z,2026-08-06T00:43:00Z,Completed analysis for step 2,HASH-SHA256-532
CSE-05-CASE-0053-STP-3,CSE-05-CASE-0053,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-06T00:42:00Z,2026-08-06T00:51:00Z,Completed analysis for step 3,HASH-SHA256-533
CSE-05-CASE-0053-STP-4,CSE-05-CASE-0053,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-06T00:47:00Z,2026-08-06T00:59:00Z,Completed analysis for step 4,HASH-SHA256-534
CSE-05-CASE-0054-STP-1,CSE-05-CASE-0054,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-06T23:54:00Z,2026-08-06T23:57:00Z,Completed analysis for step 1,HASH-SHA256-541
CSE-05-CASE-0054-STP-2,CSE-05-CASE-0054,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-06T23:59:00Z,2026-08-07T00:05:00Z,Completed analysis for step 2,HASH-SHA256-542
CSE-05-CASE-0054-STP-3,CSE-05-CASE-0054,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-07T00:04:00Z,2026-08-07T00:13:00Z,Completed analysis for step 3,HASH-SHA256-543
CSE-05-CASE-0054-STP-4,CSE-05-CASE-0054,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-07T00:09:00Z,2026-08-07T00:21:00Z,Completed analysis for step 4,HASH-SHA256-544
CSE-05-CASE-0055-STP-1,CSE-05-CASE-0055,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-05T13:35:00Z,2026-08-05T13:38:00Z,Completed analysis for step 1,HASH-SHA256-551
CSE-05-CASE-0055-STP-2,CSE-05-CASE-0055,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-05T13:40:00Z,2026-08-05T13:46:00Z,Completed analysis for step 2,HASH-SHA256-552
CSE-05-CASE-0055-STP-3,CSE-05-CASE-0055,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-05T13:45:00Z,2026-08-05T13:54:00Z,Completed analysis for step 3,HASH-SHA256-553
CSE-05-CASE-0056-STP-1,CSE-05-CASE-0056,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-16T12:26:00Z,2026-08-16T12:29:00Z,Completed analysis for step 1,HASH-SHA256-561
CSE-05-CASE-0056-STP-2,CSE-05-CASE-0056,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-16T12:31:00Z,2026-08-16T12:37:00Z,Completed analysis for step 2,HASH-SHA256-562
CSE-05-CASE-0056-STP-3,CSE-05-CASE-0056,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-16T12:36:00Z,2026-08-16T12:45:00Z,Completed analysis for step 3,HASH-SHA256-563
CSE-05-CASE-0056-STP-4,CSE-05-CASE-0056,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-16T12:41:00Z,2026-08-16T12:53:00Z,Completed analysis for step 4,HASH-SHA256-564
CSE-05-CASE-0057-STP-1,CSE-05-CASE-0057,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-22T23:39:00Z,2026-08-22T23:42:00Z,Completed analysis for step 1,HASH-SHA256-571
CSE-05-CASE-0057-STP-2,CSE-05-CASE-0057,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-22T23:44:00Z,2026-08-22T23:50:00Z,Completed analysis for step 2,HASH-SHA256-572
CSE-05-CASE-0057-STP-3,CSE-05-CASE-0057,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-22T23:49:00Z,2026-08-22T23:58:00Z,Completed analysis for step 3,HASH-SHA256-573
CSE-05-CASE-0057-STP-4,CSE-05-CASE-0057,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-22T23:54:00Z,2026-08-23T00:06:00Z,Completed analysis for step 4,HASH-SHA256-574
CSE-05-CASE-0057-STP-5,CSE-05-CASE-0057,Forensic Step 5: Memory Dump,Completed,ANON-02,2026-08-22T23:59:00Z,2026-08-23T00:14:00Z,Completed analysis for step 5,HASH-SHA256-575
CSE-05-CASE-0058-STP-1,CSE-05-CASE-0058,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-01T15:27:00Z,2026-08-01T15:30:00Z,Completed analysis for step 1,HASH-SHA256-581
CSE-05-CASE-0058-STP-2,CSE-05-CASE-0058,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-01T15:32:00Z,2026-08-01T15:38:00Z,Completed analysis for step 2,HASH-SHA256-582
CSE-05-CASE-0058-STP-3,CSE-05-CASE-0058,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-01T15:37:00Z,2026-08-01T15:46:00Z,Completed analysis for step 3,HASH-SHA256-583
CSE-05-CASE-0059-STP-1,CSE-05-CASE-0059,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-25T22:50:00Z,2026-08-25T22:53:00Z,Completed analysis for step 1,HASH-SHA256-591
CSE-05-CASE-0059-STP-2,CSE-05-CASE-0059,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-25T22:55:00Z,2026-08-25T23:01:00Z,Completed analysis for step 2,HASH-SHA256-592
CSE-05-CASE-0059-STP-3,CSE-05-CASE-0059,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-25T23:00:00Z,2026-08-25T23:09:00Z,Completed analysis for step 3,HASH-SHA256-593
CSE-05-CASE-0059-STP-4,CSE-05-CASE-0059,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-25T23:05:00Z,2026-08-25T23:17:00Z,Completed analysis for step 4,HASH-SHA256-594
CSE-05-CASE-0059-STP-5,CSE-05-CASE-0059,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-25T23:10:00Z,2026-08-25T23:25:00Z,Completed analysis for step 5,HASH-SHA256-595
CSE-05-CASE-0060-STP-1,CSE-05-CASE-0060,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-04T17:03:00Z,2026-08-04T17:06:00Z,Completed analysis for step 1,HASH-SHA256-601
CSE-05-CASE-0060-STP-2,CSE-05-CASE-0060,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-04T17:08:00Z,2026-08-04T17:14:00Z,Completed analysis for step 2,HASH-SHA256-602
CSE-05-CASE-0060-STP-3,CSE-05-CASE-0060,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-04T17:13:00Z,2026-08-04T17:22:00Z,Completed analysis for step 3,HASH-SHA256-603
CSE-05-CASE-0060-STP-4,CSE-05-CASE-0060,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-04T17:18:00Z,2026-08-04T17:30:00Z,Completed analysis for step 4,HASH-SHA256-604
CSE-05-CASE-0060-STP-5,CSE-05-CASE-0060,Forensic Step 5: Memory Dump,Completed,ANON-01,2026-08-04T17:23:00Z,2026-08-04T17:38:00Z,Completed analysis for step 5,HASH-SHA256-605
CSE-06-CASE-0001-STP-1,CSE-06-CASE-0001,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-23T20:07:00Z,2026-08-23T20:10:00Z,Completed analysis for step 1,HASH-SHA256-11
CSE-06-CASE-0001-STP-2,CSE-06-CASE-0001,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-23T20:12:00Z,2026-08-23T20:18:00Z,Completed analysis for step 2,HASH-SHA256-12
CSE-06-CASE-0001-STP-3,CSE-06-CASE-0001,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-23T20:17:00Z,2026-08-23T20:26:00Z,Completed analysis for step 3,HASH-SHA256-13
CSE-06-CASE-0002-STP-1,CSE-06-CASE-0002,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-27T15:02:00Z,2026-08-27T15:05:00Z,Completed analysis for step 1,HASH-SHA256-21
CSE-06-CASE-0002-STP-2,CSE-06-CASE-0002,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-27T15:07:00Z,2026-08-27T15:13:00Z,Completed analysis for step 2,HASH-SHA256-22
CSE-06-CASE-0002-STP-3,CSE-06-CASE-0002,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-27T15:12:00Z,2026-08-27T15:21:00Z,Completed analysis for step 3,HASH-SHA256-23
CSE-06-CASE-0002-STP-4,CSE-06-CASE-0002,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-27T15:17:00Z,2026-08-27T15:29:00Z,Completed analysis for step 4,HASH-SHA256-24
CSE-06-CASE-0002-STP-5,CSE-06-CASE-0002,Forensic Step 5: Memory Dump,Completed,ANON-03,2026-08-27T15:22:00Z,2026-08-27T15:37:00Z,Completed analysis for step 5,HASH-SHA256-25
CSE-06-CASE-0003-STP-1,CSE-06-CASE-0003,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-18T13:30:00Z,2026-08-18T13:33:00Z,Completed analysis for step 1,HASH-SHA256-31
CSE-06-CASE-0003-STP-2,CSE-06-CASE-0003,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-18T13:35:00Z,2026-08-18T13:41:00Z,Completed analysis for step 2,HASH-SHA256-32
CSE-06-CASE-0003-STP-3,CSE-06-CASE-0003,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-18T13:40:00Z,2026-08-18T13:49:00Z,Completed analysis for step 3,HASH-SHA256-33
CSE-06-CASE-0003-STP-4,CSE-06-CASE-0003,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-18T13:45:00Z,2026-08-18T13:57:00Z,Completed analysis for step 4,HASH-SHA256-34
CSE-06-CASE-0003-STP-5,CSE-06-CASE-0003,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-18T13:50:00Z,2026-08-18T14:05:00Z,Completed analysis for step 5,HASH-SHA256-35
CSE-06-CASE-0004-STP-1,CSE-06-CASE-0004,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-30T06:04:00Z,2026-08-30T06:07:00Z,Completed analysis for step 1,HASH-SHA256-41
CSE-06-CASE-0004-STP-2,CSE-06-CASE-0004,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-30T06:09:00Z,2026-08-30T06:15:00Z,Completed analysis for step 2,HASH-SHA256-42
CSE-06-CASE-0004-STP-3,CSE-06-CASE-0004,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-30T06:14:00Z,2026-08-30T06:23:00Z,Completed analysis for step 3,HASH-SHA256-43
CSE-06-CASE-0004-STP-4,CSE-06-CASE-0004,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-30T06:19:00Z,2026-08-30T06:31:00Z,Completed analysis for step 4,HASH-SHA256-44
CSE-06-CASE-0004-STP-5,CSE-06-CASE-0004,Forensic Step 5: Memory Dump,Completed,ANON-01,2026-08-30T06:24:00Z,2026-08-30T06:39:00Z,Completed analysis for step 5,HASH-SHA256-45
CSE-06-CASE-0005-STP-1,CSE-06-CASE-0005,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-06T07:03:00Z,2026-08-06T07:06:00Z,Completed analysis for step 1,HASH-SHA256-51
CSE-06-CASE-0005-STP-2,CSE-06-CASE-0005,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-06T07:08:00Z,2026-08-06T07:14:00Z,Completed analysis for step 2,HASH-SHA256-52
CSE-06-CASE-0005-STP-3,CSE-06-CASE-0005,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-06T07:13:00Z,2026-08-06T07:22:00Z,Completed analysis for step 3,HASH-SHA256-53
CSE-06-CASE-0006-STP-1,CSE-06-CASE-0006,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-26T05:40:00Z,2026-08-26T05:43:00Z,Completed analysis for step 1,HASH-SHA256-61
CSE-06-CASE-0006-STP-2,CSE-06-CASE-0006,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-26T05:45:00Z,2026-08-26T05:51:00Z,Completed analysis for step 2,HASH-SHA256-62
CSE-06-CASE-0006-STP-3,CSE-06-CASE-0006,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-26T05:50:00Z,2026-08-26T05:59:00Z,Completed analysis for step 3,HASH-SHA256-63
CSE-06-CASE-0006-STP-4,CSE-06-CASE-0006,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-26T05:55:00Z,2026-08-26T06:07:00Z,Completed analysis for step 4,HASH-SHA256-64
CSE-06-CASE-0006-STP-5,CSE-06-CASE-0006,Forensic Step 5: Memory Dump,Completed,ANON-03,2026-08-26T06:00:00Z,2026-08-26T06:15:00Z,Completed analysis for step 5,HASH-SHA256-65
CSE-06-CASE-0007-STP-1,CSE-06-CASE-0007,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-14T20:40:00Z,2026-08-14T20:43:00Z,Completed analysis for step 1,HASH-SHA256-71
CSE-06-CASE-0007-STP-2,CSE-06-CASE-0007,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-14T20:45:00Z,2026-08-14T20:51:00Z,Completed analysis for step 2,HASH-SHA256-72
CSE-06-CASE-0007-STP-3,CSE-06-CASE-0007,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-14T20:50:00Z,2026-08-14T20:59:00Z,Completed analysis for step 3,HASH-SHA256-73
CSE-06-CASE-0007-STP-4,CSE-06-CASE-0007,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-14T20:55:00Z,2026-08-14T21:07:00Z,Completed analysis for step 4,HASH-SHA256-74
CSE-06-CASE-0007-STP-5,CSE-06-CASE-0007,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-14T21:00:00Z,2026-08-14T21:15:00Z,Completed analysis for step 5,HASH-SHA256-75
CSE-06-CASE-0008-STP-1,CSE-06-CASE-0008,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-29T19:44:00Z,2026-08-29T19:47:00Z,Completed analysis for step 1,HASH-SHA256-81
CSE-06-CASE-0008-STP-2,CSE-06-CASE-0008,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-29T19:49:00Z,2026-08-29T19:55:00Z,Completed analysis for step 2,HASH-SHA256-82
CSE-06-CASE-0008-STP-3,CSE-06-CASE-0008,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-29T19:54:00Z,2026-08-29T20:03:00Z,Completed analysis for step 3,HASH-SHA256-83
CSE-06-CASE-0008-STP-4,CSE-06-CASE-0008,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-29T19:59:00Z,2026-08-29T20:11:00Z,Completed analysis for step 4,HASH-SHA256-84
CSE-06-CASE-0008-STP-5,CSE-06-CASE-0008,Forensic Step 5: Memory Dump,Completed,ANON-01,2026-08-29T20:04:00Z,2026-08-29T20:19:00Z,Completed analysis for step 5,HASH-SHA256-85
CSE-06-CASE-0009-STP-1,CSE-06-CASE-0009,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-16T04:49:00Z,2026-08-16T04:52:00Z,Completed analysis for step 1,HASH-SHA256-91
CSE-06-CASE-0009-STP-2,CSE-06-CASE-0009,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-16T04:54:00Z,2026-08-16T05:00:00Z,Completed analysis for step 2,HASH-SHA256-92
CSE-06-CASE-0009-STP-3,CSE-06-CASE-0009,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-16T04:59:00Z,2026-08-16T05:08:00Z,Completed analysis for step 3,HASH-SHA256-93
CSE-06-CASE-0010-STP-1,CSE-06-CASE-0010,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-14T14:41:00Z,2026-08-14T14:44:00Z,Completed analysis for step 1,HASH-SHA256-101
CSE-06-CASE-0010-STP-2,CSE-06-CASE-0010,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-14T14:46:00Z,2026-08-14T14:52:00Z,Completed analysis for step 2,HASH-SHA256-102
CSE-06-CASE-0010-STP-3,CSE-06-CASE-0010,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-14T14:51:00Z,2026-08-14T15:00:00Z,Completed analysis for step 3,HASH-SHA256-103
CSE-06-CASE-0010-STP-4,CSE-06-CASE-0010,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-14T14:56:00Z,2026-08-14T15:08:00Z,Completed analysis for step 4,HASH-SHA256-104
CSE-06-CASE-0010-STP-5,CSE-06-CASE-0010,Forensic Step 5: Memory Dump,Completed,ANON-03,2026-08-14T15:01:00Z,2026-08-14T15:16:00Z,Completed analysis for step 5,HASH-SHA256-105
CSE-06-CASE-0011-STP-1,CSE-06-CASE-0011,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-28T23:56:00Z,2026-08-28T23:59:00Z,Completed analysis for step 1,HASH-SHA256-111
CSE-06-CASE-0011-STP-2,CSE-06-CASE-0011,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-29T00:01:00Z,2026-08-29T00:07:00Z,Completed analysis for step 2,HASH-SHA256-112
CSE-06-CASE-0011-STP-3,CSE-06-CASE-0011,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-29T00:06:00Z,2026-08-29T00:15:00Z,Completed analysis for step 3,HASH-SHA256-113
CSE-06-CASE-0012-STP-1,CSE-06-CASE-0012,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-04T13:40:00Z,2026-08-04T13:43:00Z,Completed analysis for step 1,HASH-SHA256-121
CSE-06-CASE-0012-STP-2,CSE-06-CASE-0012,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-04T13:45:00Z,2026-08-04T13:51:00Z,Completed analysis for step 2,HASH-SHA256-122
CSE-06-CASE-0012-STP-3,CSE-06-CASE-0012,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-04T13:50:00Z,2026-08-04T13:59:00Z,Completed analysis for step 3,HASH-SHA256-123
CSE-06-CASE-0012-STP-4,CSE-06-CASE-0012,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-04T13:55:00Z,2026-08-04T14:07:00Z,Completed analysis for step 4,HASH-SHA256-124
CSE-06-CASE-0012-STP-5,CSE-06-CASE-0012,Forensic Step 5: Memory Dump,Completed,ANON-01,2026-08-04T14:00:00Z,2026-08-04T14:15:00Z,Completed analysis for step 5,HASH-SHA256-125
CSE-06-CASE-0013-STP-1,CSE-06-CASE-0013,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-10T14:06:00Z,2026-08-10T14:09:00Z,Completed analysis for step 1,HASH-SHA256-131
CSE-06-CASE-0013-STP-2,CSE-06-CASE-0013,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-10T14:11:00Z,2026-08-10T14:17:00Z,Completed analysis for step 2,HASH-SHA256-132
CSE-06-CASE-0013-STP-3,CSE-06-CASE-0013,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-10T14:16:00Z,2026-08-10T14:25:00Z,Completed analysis for step 3,HASH-SHA256-133
CSE-06-CASE-0013-STP-4,CSE-06-CASE-0013,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-10T14:21:00Z,2026-08-10T14:33:00Z,Completed analysis for step 4,HASH-SHA256-134
CSE-06-CASE-0014-STP-1,CSE-06-CASE-0014,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-23T04:20:00Z,2026-08-23T04:23:00Z,Completed analysis for step 1,HASH-SHA256-141
CSE-06-CASE-0014-STP-2,CSE-06-CASE-0014,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-23T04:25:00Z,2026-08-23T04:31:00Z,Completed analysis for step 2,HASH-SHA256-142
CSE-06-CASE-0014-STP-3,CSE-06-CASE-0014,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-23T04:30:00Z,2026-08-23T04:39:00Z,Completed analysis for step 3,HASH-SHA256-143
CSE-06-CASE-0014-STP-4,CSE-06-CASE-0014,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-23T04:35:00Z,2026-08-23T04:47:00Z,Completed analysis for step 4,HASH-SHA256-144
CSE-06-CASE-0015-STP-1,CSE-06-CASE-0015,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-21T10:54:00Z,2026-08-21T10:57:00Z,Completed analysis for step 1,HASH-SHA256-151
CSE-06-CASE-0015-STP-2,CSE-06-CASE-0015,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-21T10:59:00Z,2026-08-21T11:05:00Z,Completed analysis for step 2,HASH-SHA256-152
CSE-06-CASE-0015-STP-3,CSE-06-CASE-0015,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-21T11:04:00Z,2026-08-21T11:13:00Z,Completed analysis for step 3,HASH-SHA256-153
CSE-06-CASE-0016-STP-1,CSE-06-CASE-0016,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-19T15:39:00Z,2026-08-19T15:42:00Z,Completed analysis for step 1,HASH-SHA256-161
CSE-06-CASE-0016-STP-2,CSE-06-CASE-0016,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-19T15:44:00Z,2026-08-19T15:50:00Z,Completed analysis for step 2,HASH-SHA256-162
CSE-06-CASE-0016-STP-3,CSE-06-CASE-0016,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-19T15:49:00Z,2026-08-19T15:58:00Z,Completed analysis for step 3,HASH-SHA256-163
CSE-06-CASE-0017-STP-1,CSE-06-CASE-0017,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-28T21:51:00Z,2026-08-28T21:54:00Z,Completed analysis for step 1,HASH-SHA256-171
CSE-06-CASE-0017-STP-2,CSE-06-CASE-0017,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-28T21:56:00Z,2026-08-28T22:02:00Z,Completed analysis for step 2,HASH-SHA256-172
CSE-06-CASE-0017-STP-3,CSE-06-CASE-0017,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-28T22:01:00Z,2026-08-28T22:10:00Z,Completed analysis for step 3,HASH-SHA256-173
CSE-06-CASE-0018-STP-1,CSE-06-CASE-0018,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-24T11:16:00Z,2026-08-24T11:19:00Z,Completed analysis for step 1,HASH-SHA256-181
CSE-06-CASE-0018-STP-2,CSE-06-CASE-0018,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-24T11:21:00Z,2026-08-24T11:27:00Z,Completed analysis for step 2,HASH-SHA256-182
CSE-06-CASE-0018-STP-3,CSE-06-CASE-0018,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-24T11:26:00Z,2026-08-24T11:35:00Z,Completed analysis for step 3,HASH-SHA256-183
CSE-06-CASE-0019-STP-1,CSE-06-CASE-0019,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-22T05:24:00Z,2026-08-22T05:27:00Z,Completed analysis for step 1,HASH-SHA256-191
CSE-06-CASE-0019-STP-2,CSE-06-CASE-0019,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-22T05:29:00Z,2026-08-22T05:35:00Z,Completed analysis for step 2,HASH-SHA256-192
CSE-06-CASE-0019-STP-3,CSE-06-CASE-0019,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-22T05:34:00Z,2026-08-22T05:43:00Z,Completed analysis for step 3,HASH-SHA256-193
